"filename", "language", "C++", "C", "Makefile", "comment", "blank", "total"
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415090907.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415090911.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415090914.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415090916.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415090922.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415090944.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094733.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094735.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094746.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094813.h", "C", 0, 41, 0, 1, 13, 55
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094815.h", "C", 0, 41, 0, 1, 13, 55
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094816.h", "C", 0, 41, 0, 1, 13, 55
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415094821.h", "C", 0, 40, 0, 1, 13, 54
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415095731.h", "C", 0, 50, 0, 1, 14, 65
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415095735.h", "C", 0, 50, 0, 1, 14, 65
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415095740.h", "C", 0, 50, 0, 1, 14, 65
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415095743.h", "C", 0, 50, 0, 1, 14, 65
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102356.h", "C", 0, 51, 0, 1, 14, 66
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102400.h", "C", 0, 51, 0, 1, 14, 66
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102409.h", "C", 0, 50, 0, 1, 14, 65
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102433.h", "C", 0, 51, 0, 1, 14, 66
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102943.h", "C", 0, 52, 0, 1, 14, 67
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102946.h", "C", 0, 52, 0, 1, 14, 67
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102952.h", "C", 0, 52, 0, 1, 14, 67
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415102955.h", "C", 0, 53, 0, 1, 15, 69
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415103000.h", "C", 0, 55, 0, 1, 14, 70
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415103019.h", "C", 0, 55, 0, 1, 14, 70
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415104115.h", "C", 0, 56, 0, 1, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415104119.h", "C", 0, 56, 0, 1, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105022.h", "C", 0, 52, 0, 5, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105023.h", "C", 0, 56, 0, 1, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105121.h", "C", 0, 56, 0, 1, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105142.h", "C", 0, 56, 0, 1, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105152.h", "C", 0, 56, 0, 1, 14, 71
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105334.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105336.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105338.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105344.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105351.h", "C", 0, 55, 0, 1, 13, 69
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105358.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105405.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415105407.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111939.h", "C", 0, 60, 0, 1, 16, 77
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111940.h", "C", 0, 60, 0, 1, 18, 79
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111945.h", "C", 0, 62, 0, 1, 17, 80
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111952.h", "C", 0, 62, 0, 1, 17, 80
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111955.h", "C", 0, 62, 0, 1, 17, 80
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111956.h", "C", 0, 62, 0, 1, 17, 80
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415111958.h", "C", 0, 62, 0, 1, 18, 81
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112005.h", "C", 0, 63, 0, 1, 17, 81
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112010.h", "C", 0, 63, 0, 1, 17, 81
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112017.h", "C", 0, 64, 0, 1, 18, 83
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112020.h", "C", 0, 64, 0, 1, 18, 83
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112023.h", "C", 0, 64, 0, 1, 18, 83
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112036.h", "C", 0, 65, 0, 1, 17, 83
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112038.h", "C", 0, 65, 0, 1, 17, 83
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112040.h", "C", 0, 66, 0, 1, 18, 85
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112045.h", "C", 0, 67, 0, 1, 17, 85
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112056.h", "C", 0, 68, 0, 1, 17, 86
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112104.h", "C", 0, 70, 0, 1, 17, 88
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112109.h", "C", 0, 70, 0, 1, 17, 88
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112112.h", "C", 0, 70, 0, 1, 17, 88
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112114.h", "C", 0, 70, 0, 1, 17, 88
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112120.h", "C", 0, 70, 0, 1, 17, 88
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112126.h", "C", 0, 70, 0, 1, 17, 88
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112130.h", "C", 0, 71, 0, 1, 17, 89
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112156.h", "C", 0, 57, 0, 1, 16, 74
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112157.h", "C", 0, 57, 0, 1, 14, 72
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112203.h", "C", 0, 71, 0, 1, 17, 89
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112209.h", "C", 0, 71, 0, 1, 17, 89
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112213.h", "C", 0, 71, 0, 1, 17, 89
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112215.h", "C", 0, 71, 0, 1, 17, 89
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112227.h", "C", 0, 72, 0, 1, 17, 90
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112232.h", "C", 0, 72, 0, 1, 17, 90
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112242.h", "C", 0, 72, 0, 1, 17, 90
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112411.h", "C", 0, 73, 0, 1, 18, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112415.h", "C", 0, 73, 0, 1, 18, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112419.h", "C", 0, 73, 0, 1, 18, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112420.h", "C", 0, 73, 0, 1, 18, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112424.h", "C", 0, 73, 0, 1, 19, 93
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112425.h", "C", 0, 73, 0, 1, 18, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112455.h", "C", 0, 73, 0, 1, 19, 93
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112500.h", "C", 0, 74, 0, 1, 18, 93
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112505.h", "C", 0, 75, 0, 1, 19, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112515.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112517.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112523.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112731.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112732.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112739.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112743.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112828.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112830.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112838.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112840.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112852.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112902.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415112904.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113025.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113030.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113033.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113049.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113132.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113134.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113222.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113224.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113230.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113236.h", "C", 0, 76, 0, 1, 18, 95
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415113547.h", "C", 0, 76, 0, 0, 16, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415114704.h", "C", 0, 76, 0, 0, 16, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415114711.h", "C", 0, 76, 0, 0, 16, 92
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113143.cpp", "C++", 0, 0, 0, 0, 1, 1
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113147.h", "C", 0, 0, 0, 0, 1, 1
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113209.cpp", "C++", 1, 0, 0, 0, 0, 1
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113535.cpp", "C++", 1, 0, 0, 0, 0, 1
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113801.cpp", "C++", 1, 0, 0, 0, 0, 1
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113803.cpp", "C++", 1, 0, 0, 0, 2, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113848.cpp", "C++", 2, 0, 0, 0, 1, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113852.cpp", "C++", 2, 0, 0, 0, 1, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113858.cpp", "C++", 2, 0, 0, 0, 1, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113905.cpp", "C++", 2, 0, 0, 0, 1, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113908.cpp", "C++", 1, 0, 0, 0, 1, 2
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113919.h", "C", 0, 2, 0, 0, 1, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113921.h", "C", 0, 2, 0, 0, 1, 3
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113923.h", "C", 0, 2, 0, 0, 2, 4
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113926.h", "C", 0, 2, 0, 0, 2, 4
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113927.h", "C", 0, 3, 0, 0, 3, 6
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414113930.h", "C", 0, 3, 0, 0, 5, 8
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114009.h", "C", 0, 4, 0, 0, 4, 8
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114011.h", "C", 0, 4, 0, 0, 5, 9
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114015.h", "C", 0, 5, 0, 0, 5, 10
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114016.h", "C", 0, 5, 0, 0, 5, 10
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114021.h", "C", 0, 5, 0, 0, 4, 9
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114023.h", "C", 0, 5, 0, 0, 5, 10
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114036.h", "C", 0, 5, 0, 0, 6, 11
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114037.h", "C", 0, 5, 0, 0, 7, 12
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114038.h", "C", 0, 5, 0, 0, 7, 12
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114040.h", "C", 0, 5, 0, 0, 7, 12
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114049.h", "C", 0, 5, 0, 0, 8, 13
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114052.h", "C", 0, 5, 0, 0, 8, 13
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114057.h", "C", 0, 6, 0, 0, 7, 13
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114106.h", "C", 0, 6, 0, 0, 7, 13
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114107.h", "C", 0, 6, 0, 0, 7, 13
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114118.h", "C", 0, 7, 0, 0, 8, 15
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114122.h", "C", 0, 8, 0, 0, 7, 15
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114123.h", "C", 0, 8, 0, 0, 8, 16
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114126.h", "C", 0, 9, 0, 0, 8, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114132.h", "C", 0, 10, 0, 0, 7, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114133.h", "C", 0, 10, 0, 0, 7, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114138.h", "C", 0, 10, 0, 0, 7, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114143.h", "C", 0, 10, 0, 0, 7, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114144.h", "C", 0, 10, 0, 0, 7, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114146.h", "C", 0, 11, 0, 0, 6, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114147.h", "C", 0, 11, 0, 0, 6, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114156.h", "C", 0, 11, 0, 0, 6, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114158.h", "C", 0, 11, 0, 0, 6, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114200.h", "C", 0, 11, 0, 0, 6, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114203.h", "C", 0, 11, 0, 0, 6, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114210.h", "C", 0, 10, 0, 0, 7, 17
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114213.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114215.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114218.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114307.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114311.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114316.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114317.h", "C", 0, 11, 0, 0, 7, 18
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114343.h", "C", 0, 12, 0, 0, 7, 19
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114354.h", "C", 0, 12, 0, 0, 8, 20
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114356.h", "C", 0, 13, 0, 0, 7, 20
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114403.h", "C", 0, 14, 0, 0, 7, 21
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114414.h", "C", 0, 14, 0, 0, 8, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114418.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114420.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114421.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114424.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114425.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114430.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114433.h", "C", 0, 15, 0, 0, 7, 22
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114440.h", "C", 0, 15, 0, 0, 9, 24
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114443.h", "C", 0, 15, 0, 0, 9, 24
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114448.h", "C", 0, 15, 0, 0, 9, 24
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114452.h", "C", 0, 15, 0, 0, 9, 24
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114457.h", "C", 0, 16, 0, 0, 9, 25
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114459.h", "C", 0, 16, 0, 0, 9, 25
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114501.h", "C", 0, 16, 0, 0, 9, 25
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114508.h", "C", 0, 17, 0, 0, 8, 25
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114511.h", "C", 0, 17, 0, 0, 7, 24
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114515.h", "C", 0, 17, 0, 0, 8, 25
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114516.h", "C", 0, 17, 0, 0, 9, 26
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114521.h", "C", 0, 17, 0, 0, 8, 25
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114640.h", "C", 0, 18, 0, 0, 9, 27
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114644.h", "C", 0, 18, 0, 0, 9, 27
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114646.h", "C", 0, 18, 0, 0, 10, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114652.h", "C", 0, 19, 0, 0, 9, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114654.h", "C", 0, 19, 0, 0, 9, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114659.h", "C", 0, 19, 0, 0, 9, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114702.h", "C", 0, 19, 0, 0, 9, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114703.h", "C", 0, 19, 0, 0, 9, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114709.h", "C", 0, 19, 0, 0, 9, 28
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114719.h", "C", 0, 20, 0, 0, 9, 29
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114801.h", "C", 0, 21, 0, 0, 10, 31
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114802.h", "C", 0, 21, 0, 0, 10, 31
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114804.h", "C", 0, 20, 0, 0, 11, 31
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114843.h", "C", 0, 21, 0, 0, 10, 31
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114855.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114908.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114914.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114918.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114921.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114930.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114932.h", "C", 0, 23, 0, 0, 12, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114939.h", "C", 0, 24, 0, 0, 14, 38
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114941.h", "C", 0, 24, 0, 0, 12, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114946.h", "C", 0, 25, 0, 0, 11, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114957.h", "C", 0, 25, 0, 0, 11, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414114959.h", "C", 0, 25, 0, 0, 11, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115001.h", "C", 0, 25, 0, 0, 11, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115022.h", "C", 0, 24, 0, 0, 10, 34
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115029.h", "C", 0, 24, 0, 0, 10, 34
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115030.h", "C", 0, 24, 0, 0, 10, 34
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115033.h", "C", 0, 24, 0, 0, 10, 34
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115042.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115044.h", "C", 0, 24, 0, 0, 10, 34
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115047.h", "C", 0, 24, 0, 0, 10, 34
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115055.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115057.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115119.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115124.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115125.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115129.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115131.h", "C", 0, 25, 0, 0, 10, 35
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115138.h", "C", 0, 26, 0, 0, 10, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115140.h", "C", 0, 26, 0, 0, 10, 36
"/home/kid-a/homeworks/compiler/lab2/.history/src/ll1_20250414115147.h", "C", 0, 25, 0, 0, 10, 35
